antecedent,consequent,support,confidence,lift
{60042},{86958 83249 10413 15755 78656 62583},0.012,0.727,61.061
{60042},{31717 86958 83249 15755 78656 62583},0.012,0.758,61.111
{60042},{31717 86958 10413 15755 78656 62583},0.012,0.758,61.111
{60042},{31717 86958 83249 10413 15755 78656},0.012,0.758,59.936
{62583},{60042 86958 83249 10413 15755 31717},0.013,0.825,61.740
{62583},{31717 60042 86958 83249 10413 78656},0.011,0.746,61.383
{62583},{31717 60042 83249 10413 15755 78656},0.011,0.746,61.383
{62583},{60042 86958 83249 10413 15755 78656},0.012,0.762,61.460
{62583},{31717 86958 83249 10413 15755 78656},0.012,0.762,60.278
{62583},{31717 60042 86958 83249 15755 78656},0.012,0.794,61.605
{62583},{31717 60042 86958 10413 15755 78656},0.012,0.794,61.605
{78656},{60042 86958 83249 10413 31717 62583},0.011,0.746,59.023
{78656},{60042 83249 10413 15755 31717 62583},0.011,0.746,59.023
{78656},{60042 86958 83249 10413 15755 62583},0.012,0.762,59.141
{78656},{86958 83249 10413 15755 31717 62583},0.012,0.762,59.141
{78656},{60042 86958 83249 15755 31717 62583},0.012,0.794,58.305
{78656},{60042 86958 10413 15755 31717 62583},0.012,0.794,59.365
{78656},{60042 86958 83249 10413 15755 31717},0.012,0.794,59.365
{83249},{60042 86958 10413 15755 31717 62583},0.013,0.812,60.775
{83249},{31717 60042 86958 10413 78656 62583},0.011,0.734,60.424
{83249},{31717 60042 10413 15755 78656 62583},0.011,0.734,60.424
{83249},{60042 86958 10413 15755 78656 62583},0.012,0.750,60.500
{83249},{31717 86958 10413 15755 78656 62583},0.012,0.750,60.500
{83249},{31717 60042 86958 15755 78656 62583},0.012,0.781,60.643
{83249},{31717 60042 86958 10413 15755 78656},0.012,0.781,60.643
{86958},{60042 83249 10413 15755 31717 62583},0.013,0.765,60.500
{86958},{31717 60042 83249 10413 78656 62583},0.011,0.691,60.500
{86958},{60042 83249 10413 15755 78656 62583},0.012,0.706,60.500
{86958},{31717 83249 10413 15755 78656 62583},0.012,0.706,59.265
{86958},{31717 60042 83249 15755 78656 62583},0.012,0.735,60.500
{86958},{31717 60042 10413 15755 78656 62583},0.012,0.735,60.500
{86958},{31717 60042 83249 10413 15755 78656},0.012,0.735,60.500
{7190},{95398 12305 92490 24746 88631 51657},0.020,0.781,37.359
{51657},{95398 12305 92490 24746 88631 7190},0.020,0.766,37.533
{88631},{95398 12305 92490 24746 7190 51657},0.020,0.804,38.015
{92490},{95398 12305 24746 88631 7190 51657},0.020,0.774,37.442
{95398},{12305 92490 24746 88631 7190 51657},0.020,0.752,36.844
{7964},{76463 20267 46032 75605 82229 70932},0.010,0.695,68.069
{7964},{76463 20267 32107 75605 82229 70932},0.009,0.661,67.986
{7964},{76463 20267 32107 46032 82229 70932},0.009,0.661,67.986
{7964},{20267 46032 32107 75605 82229 70932},0.009,0.661,67.986
{7964},{76463 20267 32107 46032 75605 70932},0.009,0.661,67.986
{7964},{76463 20267 46032 32107 75605 82229},0.010,0.712,68.107
{7964},{76463 46032 32107 75605 82229 70932},0.010,0.678,68.028
{20267},{76463 46032 7964 75605 82229 70932},0.010,0.759,69.413
{20267},{76463 46032 32107 75605 82229 70932},0.009,0.722,72.469
{20267},{76463 32107 7964 75605 82229 70932},0.009,0.722,72.469
{20267},{76463 46032 32107 7964 82229 70932},0.009,0.722,70.743
{20267},{46032 32107 7964 75605 82229 70932},0.009,0.722,72.469
{20267},{76463 46032 32107 7964 75605 70932},0.009,0.722,72.469
{20267},{76463 46032 32107 7964 75605 82229},0.010,0.778,71.106
{32107},{76463 20267 46032 75605 82229 70932},0.009,0.736,72.078
{32107},{76463 20267 7964 75605 82229 70932},0.009,0.736,72.078
{32107},{76463 20267 46032 7964 82229 70932},0.009,0.736,72.078
{32107},{20267 46032 7964 75605 82229 70932},0.009,0.736,72.078
{32107},{76463 20267 46032 7964 75605 70932},0.009,0.736,70.402
{32107},{76463 20267 46032 7964 75605 82229},0.010,0.792,72.448
{32107},{76463 46032 7964 75605 82229 70932},0.010,0.755,68.998
{70932},{76463 20267 46032 7964 75605 82229},0.010,0.745,68.151
{70932},{76463 20267 46032 32107 75605 82229},0.009,0.709,67.842
{70932},{76463 20267 32107 7964 75605 82229},0.009,0.709,67.842
{70932},{76463 20267 32107 46032 7964 82229},0.009,0.709,67.842
{70932},{20267 46032 32107 7964 75605 82229},0.009,0.709,67.842
{70932},{76463 20267 32107 46032 7964 75605},0.009,0.709,67.842
{70932},{76463 46032 32107 7964 75605 82229},0.010,0.727,66.489
{75605},{76463 20267 46032 7964 82229 70932},0.010,0.707,69.242
{75605},{76463 20267 46032 32107 82229 70932},0.009,0.672,69.158
{75605},{76463 20267 32107 7964 82229 70932},0.009,0.672,69.158
{75605},{20267 46032 32107 7964 82229 70932},0.009,0.672,69.158
{75605},{76463 20267 32107 46032 7964 70932},0.009,0.672,69.158
{75605},{76463 20267 46032 32107 7964 82229},0.010,0.724,69.281
{75605},{76463 46032 32107 7964 82229 70932},0.010,0.690,67.553
{76463},{20267 46032 7964 75605 82229 70932},0.010,0.707,69.242
{76463},{20267 46032 32107 75605 82229 70932},0.009,0.672,69.158
{76463},{20267 32107 7964 75605 82229 70932},0.009,0.672,69.158
{76463},{20267 46032 32107 7964 82229 70932},0.009,0.672,69.158
{76463},{20267 46032 32107 7964 75605 70932},0.009,0.672,67.471
{76463},{20267 46032 32107 7964 75605 82229},0.010,0.724,69.281
{76463},{46032 32107 7964 75605 82229 70932},0.010,0.690,69.201
{82229},{76463 20267 46032 7964 75605 70932},0.010,0.732,70.047
{82229},{76463 20267 32107 46032 75605 70932},0.009,0.696,71.628
{82229},{76463 20267 32107 7964 75605 70932},0.009,0.696,71.628
{82229},{76463 20267 32107 46032 7964 70932},0.009,0.696,71.628
{82229},{20267 46032 32107 7964 75605 70932},0.009,0.696,69.881
{82229},{76463 20267 32107 46032 7964 75605},0.010,0.750,71.756
{82229},{76463 46032 32107 7964 75605 70932},0.010,0.714,71.672
{9247},{44000 32636 95109 56895 98774 97310},0.008,0.816,98.711
{32636},{44000 95109 56895 98774 97310 9247},0.008,0.756,97.206
{44000},{95109 32636 56895 98774 97310 9247},0.008,0.738,97.952
{56895},{44000 32636 95109 98774 97310 9247},0.008,0.775,96.617
{95109},{44000 32636 56895 98774 97310 9247},0.008,0.738,97.952
{97310},{44000 32636 95109 56895 98774 9247},0.008,0.775,99.636
{24746},{95398 12305 92490 88631 7190 51657},0.020,0.788,37.718
{3551},{13338 40313 54114 55776 19778 33551},0.007,0.714,91.830
{3551},{13338 54114 55776 78277 19778 33551},0.008,0.738,92.016
{3551},{13338 40313 54114 78277 19778 33551},0.008,0.762,92.190
{3551},{40313 54114 55776 78277 19778 33551},0.008,0.762,92.190
{19778},{13338 40313 3551 54114 55776 33551},0.007,0.682,93.500
{19778},{13338 3551 54114 55776 78277 33551},0.008,0.705,90.578
{19778},{13338 40313 3551 54114 78277 33551},0.008,0.727,93.500
{19778},{40313 3551 54114 55776 78277 33551},0.008,0.727,93.500
{19778},{13338 40313 54114 55776 78277 33551},0.008,0.705,93.500
{33551},{13338 40313 3551 54114 55776 19778},0.007,0.682,90.484
{33551},{13338 3551 54114 55776 78277 19778},0.008,0.705,93.500
{33551},{13338 40313 3551 54114 78277 19778},0.008,0.727,93.500
{33551},{40313 3551 54114 55776 78277 19778},0.008,0.727,93.500
{33551},{13338 40313 54114 55776 78277 19778},0.008,0.705,93.500
{54114},{13338 40313 3551 55776 19778 33551},0.007,0.667,91.422
{54114},{13338 3551 55776 78277 19778 33551},0.008,0.689,91.422
{54114},{13338 40313 3551 78277 19778 33551},0.008,0.711,91.422
{54114},{40313 3551 55776 78277 19778 33551},0.008,0.711,91.422
{54114},{13338 40313 55776 78277 19778 33551},0.008,0.689,91.422
{78277},{13338 3551 54114 55776 19778 33551},0.008,0.756,94.260
{78277},{13338 40313 3551 54114 19778 33551},0.008,0.780,97.301
{78277},{40313 3551 54114 55776 19778 33551},0.008,0.780,94.439
{78277},{13338 40313 54114 55776 19778 33551},0.008,0.756,97.206
{46032},{76463 20267 7964 75605 82229 70932},0.010,0.695,68.069
{46032},{76463 20267 32107 75605 82229 70932},0.009,0.661,67.986
{46032},{76463 20267 32107 7964 82229 70932},0.009,0.661,67.986
{46032},{20267 32107 7964 75605 82229 70932},0.009,0.661,67.986
{46032},{76463 20267 32107 7964 75605 70932},0.009,0.661,67.986
{46032},{76463 20267 32107 7964 75605 82229},0.010,0.712,68.107
{46032},{76463 32107 7964 75605 82229 70932},0.010,0.678,68.028
{3861},{54368 61069 46785 90898 75418 69054},0.007,0.857,113.751
{3861},{75418 46785 61069 90898 99608 69054},0.007,0.857,117.543
{3861},{54368 46785 61069 90898 99608 69054},0.007,0.857,117.543
{3861},{54368 46785 61069 75418 99608 69054},0.008,0.886,117.543
{3861},{54368 75418 61069 90898 99608 69054},0.007,0.857,113.751
{3861},{54368 75418 46785 90898 99608 69054},0.008,0.886,117.543
{3861},{54368 75418 61069 46785 90898 99608},0.008,0.886,117.543
{3861},{61069 26892 46785 75418 99608 69054},0.007,0.857,117.543
{3861},{54368 46785 26892 61069 99608 69054},0.007,0.857,117.543
{3861},{54368 26892 61069 75418 99608 69054},0.007,0.857,113.751
{3861},{54368 26892 46785 75418 99608 69054},0.007,0.857,117.543
{3861},{54368 46785 26892 61069 75418 99608},0.007,0.857,117.543
{3861},{54368 46785 26892 61069 75418 69054},0.007,0.857,113.751
{3861},{54368 26892 61069 90898 75418 69054},0.007,0.857,110.196
{3861},{54368 75418 26892 46785 90898 99608},0.007,0.857,117.543
{26892},{61069 46785 75418 3861 99608 69054},0.007,0.882,117.097
{26892},{54368 46785 61069 3861 99608 69054},0.007,0.882,117.097
{26892},{54368 61069 46785 75418 99608 69054},0.007,0.882,117.097
{26892},{54368 61069 3861 75418 99608 69054},0.007,0.882,117.097
{26892},{54368 46785 3861 75418 99608 69054},0.007,0.882,113.438
{26892},{54368 46785 61069 75418 3861 99608},0.007,0.882,113.438
{26892},{54368 46785 61069 3861 75418 69054},0.007,0.882,117.097
{26892},{54368 75418 61069 90898 99608 69054},0.007,0.882,117.097
{26892},{54368 46785 61069 90898 75418 69054},0.007,0.882,117.097
{26892},{54368 61069 3861 90898 75418 69054},0.007,0.882,117.097
{26892},{54368 75418 46785 3861 90898 99608},0.007,0.882,110.000
{46785},{54368 61069 3861 90898 75418 69054},0.007,0.857,113.751
{46785},{75418 61069 3861 90898 99608 69054},0.007,0.857,117.543
{46785},{54368 61069 3861 90898 99608 69054},0.007,0.857,117.543
{46785},{54368 61069 3861 75418 99608 69054},0.008,0.886,117.543
{46785},{54368 75418 61069 90898 99608 69054},0.007,0.857,113.751
{46785},{54368 75418 3861 90898 99608 69054},0.008,0.886,117.543
{46785},{54368 75418 61069 3861 90898 99608},0.008,0.886,117.543
{46785},{61069 26892 3861 75418 99608 69054},0.007,0.857,117.543
{46785},{54368 61069 26892 3861 99608 69054},0.007,0.857,117.543
{46785},{54368 26892 61069 75418 99608 69054},0.007,0.857,113.751
{46785},{54368 26892 3861 75418 99608 69054},0.007,0.857,117.543
{46785},{54368 61069 26892 3861 75418 99608},0.007,0.857,117.543
{46785},{54368 61069 26892 3861 75418 69054},0.007,0.857,113.751
{46785},{54368 26892 61069 90898 75418 69054},0.007,0.857,110.196
{46785},{54368 75418 26892 3861 90898 99608},0.007,0.857,117.543
{54368},{61069 46785 90898 3861 75418 69054},0.007,0.811,111.189
{54368},{46785 61069 90898 3861 99608 69054},0.007,0.811,111.189
{54368},{46785 61069 75418 3861 99608 69054},0.008,0.838,111.189
{54368},{75418 46785 61069 90898 99608 69054},0.007,0.811,111.189
{54368},{75418 61069 3861 90898 99608 69054},0.007,0.811,111.189
{54368},{75418 46785 3861 90898 99608 69054},0.008,0.838,111.189
{54368},{75418 61069 46785 90898 3861 99608},0.008,0.838,111.189
{54368},{46785 26892 61069 3861 99608 69054},0.007,0.811,111.189
{54368},{61069 26892 46785 75418 99608 69054},0.007,0.811,111.189
{54368},{61069 26892 3861 75418 99608 69054},0.007,0.811,111.189
{54368},{46785 26892 3861 75418 99608 69054},0.007,0.811,111.189
{54368},{46785 26892 61069 75418 3861 99608},0.007,0.811,111.189
{54368},{46785 26892 61069 3861 75418 69054},0.007,0.811,111.189
{54368},{75418 26892 61069 90898 99608 69054},0.007,0.811,111.189
{54368},{46785 26892 61069 90898 75418 69054},0.007,0.811,111.189
{54368},{61069 26892 3861 90898 75418 69054},0.007,0.811,111.189
{54368},{75418 46785 26892 3861 90898 99608},0.007,0.811,111.189
{61069},{54368 46785 3861 90898 75418 69054},0.007,0.857,113.751
{61069},{75418 46785 3861 90898 99608 69054},0.007,0.857,113.751
{61069},{54368 46785 3861 90898 99608 69054},0.007,0.857,113.751
{61069},{54368 46785 3861 75418 99608 69054},0.008,0.886,113.870
{61069},{54368 75418 46785 90898 99608 69054},0.007,0.857,113.751
{61069},{54368 75418 3861 90898 99608 69054},0.007,0.857,113.751
{61069},{54368 75418 46785 3861 90898 99608},0.008,0.886,110.419
{61069},{46785 26892 3861 75418 99608 69054},0.007,0.857,117.543
{61069},{54368 46785 26892 3861 99608 69054},0.007,0.857,117.543
{61069},{54368 26892 46785 75418 99608 69054},0.007,0.857,117.543
{61069},{54368 26892 3861 75418 99608 69054},0.007,0.857,117.543
{61069},{54368 46785 26892 3861 75418 99608},0.007,0.857,113.751
{61069},{54368 46785 26892 3861 75418 69054},0.007,0.857,117.543
{61069},{54368 75418 26892 90898 99608 69054},0.007,0.857,117.543
{61069},{54368 26892 46785 90898 75418 69054},0.007,0.857,117.543
{61069},{54368 26892 3861 90898 75418 69054},0.007,0.857,117.543
{69054},{54368 61069 46785 90898 3861 75418},0.007,0.857,113.751
{69054},{75418 46785 61069 90898 3861 99608},0.007,0.857,113.751
{69054},{54368 46785 61069 90898 3861 99608},0.007,0.857,113.751
{69054},{54368 46785 61069 75418 3861 99608},0.008,0.886,113.870
{69054},{54368 75418 46785 61069 90898 99608},0.007,0.857,113.751
{69054},{54368 75418 61069 3861 90898 99608},0.007,0.857,113.751
{69054},{54368 75418 46785 3861 90898 99608},0.008,0.886,110.419
{69054},{61069 26892 46785 75418 3861 99608},0.007,0.857,117.543
{69054},{54368 46785 26892 61069 3861 99608},0.007,0.857,117.543
{69054},{54368 61069 26892 46785 75418 99608},0.007,0.857,117.543
{69054},{54368 61069 26892 3861 75418 99608},0.007,0.857,117.543
{69054},{54368 46785 26892 3861 75418 99608},0.007,0.857,113.751
{69054},{54368 46785 26892 61069 3861 75418},0.007,0.857,117.543
{69054},{54368 75418 26892 61069 90898 99608},0.007,0.857,117.543
{69054},{54368 46785 26892 61069 90898 75418},0.007,0.857,117.543
{69054},{54368 61069 26892 3861 90898 75418},0.007,0.857,117.543
{75418},{54368 61069 46785 90898 3861 69054},0.007,0.811,111.189
{75418},{46785 61069 90898 3861 99608 69054},0.007,0.811,111.189
{75418},{54368 46785 61069 3861 99608 69054},0.008,0.838,111.189
{75418},{54368 46785 61069 90898 99608 69054},0.007,0.811,111.189
{75418},{54368 61069 3861 90898 99608 69054},0.007,0.811,111.189
{75418},{54368 46785 3861 90898 99608 69054},0.008,0.838,111.189
{75418},{54368 61069 46785 90898 3861 99608},0.008,0.838,111.189
{75418},{61069 26892 46785 3861 99608 69054},0.007,0.811,111.189
{75418},{54368 61069 26892 46785 99608 69054},0.007,0.811,111.189
{75418},{54368 61069 26892 3861 99608 69054},0.007,0.811,111.189
{75418},{54368 46785 26892 3861 99608 69054},0.007,0.811,111.189
{75418},{54368 46785 26892 61069 3861 99608},0.007,0.811,111.189
{75418},{54368 46785 26892 61069 3861 69054},0.007,0.811,111.189
{75418},{54368 26892 61069 90898 99608 69054},0.007,0.811,111.189
{75418},{54368 46785 26892 61069 90898 69054},0.007,0.811,111.189
{75418},{54368 61069 26892 3861 90898 69054},0.007,0.811,111.189
{75418},{54368 46785 26892 3861 90898 99608},0.007,0.811,111.189
{90898},{54368 61069 46785 3861 75418 69054},0.007,0.833,110.591
{90898},{46785 61069 75418 3861 99608 69054},0.007,0.833,110.591
{90898},{54368 46785 61069 3861 99608 69054},0.007,0.833,110.591
{90898},{54368 46785 61069 75418 99608 69054},0.007,0.833,110.591
{90898},{54368 61069 3861 75418 99608 69054},0.007,0.833,110.591
{90898},{54368 46785 3861 75418 99608 69054},0.008,0.861,110.707
{90898},{54368 61069 46785 75418 3861 99608},0.008,0.861,110.707
{90898},{54368 26892 61069 75418 99608 69054},0.007,0.833,110.591
{90898},{54368 46785 26892 61069 75418 69054},0.007,0.833,110.591
{90898},{54368 61069 26892 3861 75418 69054},0.007,0.833,110.591
{90898},{54368 46785 26892 3861 75418 99608},0.007,0.833,110.591
{99608},{46785 61069 90898 3861 75418 69054},0.007,0.857,117.543
{99608},{54368 46785 61069 90898 3861 69054},0.007,0.857,117.543
{99608},{54368 46785 61069 3861 75418 69054},0.008,0.886,117.543
{99608},{54368 46785 61069 90898 75418 69054},0.007,0.857,113.751
{99608},{54368 61069 3861 90898 75418 69054},0.007,0.857,113.751
{99608},{54368 46785 3861 90898 75418 69054},0.008,0.886,117.543
{99608},{54368 61069 46785 90898 3861 75418},0.008,0.886,117.543
{99608},{61069 26892 46785 3861 75418 69054},0.007,0.857,117.543
{99608},{54368 46785 26892 61069 3861 69054},0.007,0.857,117.543
{99608},{54368 61069 26892 46785 75418 69054},0.007,0.857,113.751
{99608},{54368 61069 26892 3861 75418 69054},0.007,0.857,113.751
{99608},{54368 46785 26892 3861 75418 69054},0.007,0.857,117.543
{99608},{54368 46785 26892 61069 3861 75418},0.007,0.857,117.543
{99608},{54368 26892 61069 90898 75418 69054},0.007,0.857,110.196
{99608},{54368 46785 26892 3861 90898 75418},0.007,0.857,117.543
{6080},{37321 98129 44776 24918 14148 54782},0.011,0.800,70.026
{24918},{37321 98129 44776 6080 14148 54782},0.011,0.830,74.248
{37321},{98129 44776 6080 24918 14148 54782},0.011,0.759,70.931
{98129},{37321 44776 6080 24918 14148 54782},0.011,0.786,71.832
{10413},{31717 60042 86958 83249 15755 78656 62583},0.011,0.734,60.424
{31717},{60042 86958 83249 10413 15755 78656 62583},0.011,0.701,60.124
{60042},{31717 86958 83249 10413 15755 78656 62583},0.011,0.712,61.035
{62583},{31717 60042 86958 83249 10413 15755 78656},0.011,0.746,61.383
{78656},{60042 86958 83249 10413 15755 31717 62583},0.011,0.746,59.023
{83249},{31717 60042 86958 10413 15755 78656 62583},0.011,0.734,60.424
{86958},{31717 60042 83249 10413 15755 78656 62583},0.011,0.691,60.500
{20267},{76463 46032 32107 7964 75605 82229 70932},0.009,0.704,72.376
{32107},{76463 20267 46032 7964 75605 82229 70932},0.009,0.717,71.943
{70932},{76463 20267 46032 32107 7964 75605 82229},0.009,0.691,67.676
{82229},{76463 20267 46032 32107 7964 75605 70932},0.009,0.679,71.581
{3861},{54368 75418 46785 61069 90898 99608 69054},0.007,0.857,117.543
{3861},{54368 61069 26892 46785 75418 99608 69054},0.007,0.857,117.543
{26892},{54368 61069 46785 75418 3861 99608 69054},0.007,0.882,117.097
{46785},{54368 75418 61069 90898 3861 99608 69054},0.007,0.857,117.543
{46785},{54368 61069 26892 3861 75418 99608 69054},0.007,0.857,117.543
{54368},{75418 46785 61069 90898 3861 99608 69054},0.007,0.811,111.189
{54368},{61069 26892 46785 75418 3861 99608 69054},0.007,0.811,111.189
{61069},{54368 75418 46785 3861 90898 99608 69054},0.007,0.857,113.751
{61069},{54368 26892 46785 75418 3861 99608 69054},0.007,0.857,117.543
{69054},{54368 75418 46785 61069 90898 3861 99608},0.007,0.857,113.751
{69054},{54368 61069 26892 46785 75418 3861 99608},0.007,0.857,117.543
{75418},{54368 46785 61069 90898 3861 99608 69054},0.007,0.811,111.189
{75418},{54368 61069 26892 46785 3861 99608 69054},0.007,0.811,111.189
{90898},{54368 46785 61069 75418 3861 99608 69054},0.007,0.833,110.591
{99608},{54368 46785 61069 90898 3861 75418 69054},0.007,0.857,117.543
{99608},{54368 61069 26892 46785 3861 75418 69054},0.007,0.857,117.543
{29975 87208},{33820},0.008,0.969,117.219
{65810 87208},{33820},0.008,0.969,117.219
{65810 87208},{67131},0.007,0.938,124.415
{33820 87208},{29975},0.008,0.912,78.146
{33820 87208},{65810},0.008,0.912,75.020
{33820 87208},{67131},0.007,0.882,117.097
{33820 29975},{87208},0.008,1.000,117.543
{33820 65810},{87208},0.008,1.000,117.543
{33820 67131},{87208},0.007,1.000,117.543
